lat,lon,risk_score,risk_level,slope,NDVI,rainfall,competency_index,elevation,FS
30.9936,78.4594,0.4373,Medium,23.362855911254883,0.7188170806837468,1821.9656896591189,0.3799999952316284,3388,1.610008975030483
30.6509,79.0264,0.9651,High,36.79192733764648,0.7728960277867333,1426.0142970085144,0.3799999952316284,2145,1.082572142145556
30.0769799098288,78.50171881491305,0.37,Medium,49.91595458984375,0.6321647245308031,1512.2939038276672,0.4199999868869781,564,0.8567919060891469
30.14696270958821,79.55002732261165,0.0472,Low,21.601282119750977,0.4957401132479112,1319.4923210144043,0.3799999952316284,2130,1.8810433019580164
30.555,79.574,0.9968,High,17.02280044555664,0.4564857881136951,1144.3018865585327,0.3799999952316284,1590,2.456196980707777
30.6509,79.5192,0.9138,High,22.086313247680664,0.0528955967694342,1186.4526760578156,0.3799999952316284,2140,1.875069014130962
30.9753,78.4375,0.9741,High,27.116504669189453,0.595890455188268,1821.9656896591189,0.3799999952316284,2881,1.3861749491387154
30.1176,78.7472,0.9559,High,13.776548385620115,0.4661858474319916,1391.3864529132843,0.449999988079071,1382,3.1382113362545776
30.27199860534436,78.4505539041504,0.049,Low,20.826244354248047,0.5735598872523721,1402.3263478279114,0.449999988079071,1254,2.069613561733642
30.663537372016712,79.0484625983114,0.501,Medium,36.65911102294922,0.7385108347363276,1421.1643433570862,0.3799999952316284,3191,1.0871594365993869
30.7666,78.7963,0.8969,High,35.54585647583008,0.7792104425342249,1226.1603009700775,0.3799999952316284,3322,1.150776274787463
30.21052848844061,79.57109760397134,0.0578,Low,55.16533279418945,0.3437861012781784,1068.1103956699371,0.3799999952316284,3331,0.7897619846986373
30.56504675,79.56163208,0.9968,High,17.02280044555664,0.4564857881136951,1144.3018865585327,0.3799999952316284,1590,2.456196980707777
30.420736562568617,79.17837242791502,0.6628,High,25.115278244018555,0.72398996086326,1063.2198894023895,0.3799999952316284,2606,1.6742447192531835
30.233624763648567,79.95553916956979,0.0081,Low,47.29262161254883,-0.2505764087429678,1377.7119541168213,0.3799999952316284,5396,0.8599364890287732
30.7957926694361,78.97475943455834,0.0617,Low,19.01020622253418,0.035154632915864,1513.0276799201963,0.3799999952316284,4683,2.0793382702934684
30.46427236932434,78.63615023059955,0.0491,Low,37.543758392333984,0.5951285669776223,1330.7615971565249,0.6800000071525574,899,1.4653063426704096
30.4091,79.0579,0.9619,High,22.70707893371582,0.6726235489220566,1096.6858053207395,0.449999988079071,907,1.9797726920994685
30.3797,78.5017,0.9737,High,32.51308822631836,0.0907731866291931,1206.384460926056,0.449999988079071,782,1.3620033120836856
30.4605,79.4774,0.9045,High,39.72294998168945,0.9479496143388272,1259.6153390407562,0.5799999833106995,2234,1.279226356213522
30.6014,78.3449,0.948,High,38.59598159790039,0.7576231847025253,1739.9904036521912,0.449999988079071,1881,1.0775850373022586
30.04696442240767,79.06250482531179,0.0761,Low,29.18195343017578,0.696779286144131,1348.985298871994,0.3799999952316284,2203,1.3806499879170768
30.480586577326648,79.43871398610007,0.0331,Low,24.1004638671875,0.4203134941007986,1259.6153390407562,0.5799999833106995,1741,2.058249599228025
30.40273948474683,79.9442233343054,0.0095,Low,34.37904357910156,0.1551459139082826,1136.7731976509094,0.3799999952316284,4759,1.204302510758692
30.182837779868816,78.46631852979316,0.4728,Medium,45.56730651855469,0.5517560953934632,1448.5344874858856,0.5799999833106995,1133,1.119732256970369
30.99718235390295,78.58420618638688,0.0259,Low,39.63654708862305,0.0816940814032991,1118.3645725250244,0.3799999952316284,4751,1.0471489776131384
30.44600577295796,79.21535285903953,0.8261,High,23.924915313720703,0.727336919033525,1068.564654588699,0.3799999952316284,1861,1.7578389074535927
30.11063173695521,79.0504318050468,0.2185,Low,30.885019302368164,0.4698312240887867,1395.499323606491,0.2000000029802322,1703,1.033337495258922
30.6179,78.3233,0.9658,High,54.81444549560547,0.4709778977343743,1664.3780493736267,0.5799999833106995,948,0.9859042821025884
30.7866,78.6171,0.0775,Low,30.750581741333008,0.56615045447153,1316.9132268428802,0.3799999952316284,1790,1.3153251803039143
