lat,lon,elevation,slope,aspect,curvature,NDVI,rainfall
30.1781888376204,79.5600651219983,2711,38.18346405029297,134.41329956054688,4.0,0.8334919996897191,1299.9832928180697
30.042543762140543,79.79097252379735,2126,19.25006484985352,22.014392852783203,-6.0,0.5592941166108085,1411.0242748260498
30.334564480520392,79.04425025941546,1265,38.539833068847656,318.7557983398437,-80.0,0.5912584819479196,1066.0607481002808
30.292691467695704,79.53819190343937,2244,18.593624114990234,231.27793884277344,-8.0,0.524800195229089,1077.8299701213837
30.48934752719609,79.69229029115678,1942,8.3387451171875,116.21629333496094,71.0,0.4346802191488156,1049.589946269989
30.243972124291105,78.31737749863156,1455,32.75530242919922,125.36032104492188,-33.0,0.5898560551253395,1745.8924627304075
30.89591247831697,79.88596236381181,4716,18.755592346191406,270.0,-6.0,0.1432864345617542,561.7545491456985
30.952155922826094,79.26729489002558,6271,53.94895553588867,108.55078887939452,-33.0,0.0265237229662054,927.2868239879608
30.308852927886875,79.21077408089977,1556,25.93485641479492,74.55657196044922,-25.0,0.4494386812676481,1012.2034800052644
30.555460631558393,79.30742398349547,4511,4.749973773956299,346.9248046875,-9.0,0.2095642852089874,1234.0678000450134
30.20238148825907,79.20228654383685,1606,9.723365783691406,160.8571014404297,7.0,0.5428138156471868,1178.509236574173
30.093591409050976,79.59534848105416,1678,30.727928161621094,157.80813598632812,0.0,0.478970290198784,1276.798596382141
30.19655914230474,78.41979119966716,1315,23.668357849121094,100.64136505126952,43.0,0.5224959257639871,1581.619732379913
30.73449663433735,79.06162947063441,3696,32.66548538208008,92.89449310302734,35.0,0.461722369316009,1531.723654270172
30.609101277031456,79.32367239906907,4365,39.587364196777344,11.81266975402832,-51.0,0.5266623652649158,1567.3991656303406
30.302640913063968,79.34122738535794,1047,32.019283294677734,349.6361999511719,3.0,0.8575281557246383,1224.7855150699615
30.41002339111073,79.49564925320013,3372,27.211143493652344,340.8194580078125,55.0,0.7809143758005714,1129.7407126426697
30.298148853086897,79.70814110788083,3932,38.96551132202149,274.59197998046875,18.0,0.444838173039209,1362.612805366516
30.749440258196056,78.5890541427541,1946,14.87874984741211,263.0006408691406,1.0,0.508670854469472,1584.6277618408203
30.45370554575393,78.56246922154955,1677,25.22323989868164,229.2373504638672,-12.0,0.4111761817677238,1423.8657915592194
30.927356906432692,79.19482114220493,5653,7.753371715545654,213.6692352294922,11.0,-0.1241515081330506,1173.6713790893557
30.585598129058912,78.69993071037901,1896,26.16866111755371,217.7545623779297,7.0,0.5677733909296103,1434.8632085323334
30.06342593500129,79.62789205730142,2208,32.00408172607422,296.1249084472656,-25.0,0.6847621681415929,1321.2348651885986
30.078856236822173,79.8282734063005,1985,33.11030197143555,306.56494140625,58.0,0.8269314142027225,1417.5274002552032
30.127437460541888,78.34239606400627,592,28.866443634033203,42.767234802246094,-23.0,0.684062589464126,1758.00794839859
30.09818826853453,79.86673503989425,2134,32.98558807373047,219.3613128662109,-21.0,0.6390699764124453,1432.1543633937836
30.560814289273225,79.30657823048354,4388,27.518333435058597,49.26851272583008,-15.0,0.4814629389545419,1234.0678000450134
30.476274771264535,79.06827098563463,1335,27.46980094909668,119.87989807128906,-3.0,0.4338839284828302,1287.365163564682
30.911818066161388,78.36653429572826,2083,39.6011848449707,258.7162475585937,-25.0,0.8047002548330936,1709.3479418754578
30.524250121369143,78.78727424860828,1552,18.49597930908203,336.8439636230469,-11.0,0.6230886807032189,1591.0075759887695
30.795490870858792,78.95942437512703,3779,17.968055725097656,176.66873168945312,29.0,0.588726978386578,1513.0276799201963
30.10021915658485,79.38183863365784,1775,24.411766052246094,135.50613403320312,14.0,0.4950908714345555,1365.7857429981232
30.781292473693636,78.5187302884176,2087,39.86027908325195,319.1231994628906,-34.0,0.7592734782493582,1681.6785264015198
30.47753047479532,79.76386210638117,3176,37.15694046020508,255.1482391357422,57.0,0.6588021778584394,1134.142585992813
30.636445286028138,79.70352520244215,4607,44.067195892333984,229.29067993164065,9.0,0.2129548361210722,903.1070220470428
30.975506357470064,79.9480484356757,4760,20.756332397460938,85.09951782226562,4.0,0.1863790678037712,409.7138279676437
30.916324423741404,79.18102767298075,5345,41.76612854003906,204.9970550537109,-46.0,0.8428489373923034,1173.6713790893557
30.937355428052395,78.67529379062351,2279,26.0550479888916,173.35008239746094,1.0,0.5551192834230223,1100.8713400363922
30.144391827855223,78.45938626614546,949,24.98147964477539,247.5308990478516,-15.0,0.6546373419134981,1518.3083963394165
30.473963903294504,79.0364795847816,1270,15.921501159667969,195.27005004882807,10.0,0.507561875605825,1292.5708663463593
30.174196282009518,79.06186052444691,1820,35.04669189453125,208.71954345703125,-27.0,0.672489211272095,1323.371274471283
30.392389905785343,79.12957098887489,1985,16.477283477783203,34.82200241088867,-4.0,0.7246034161528201,1053.2891976833344
